,State_Name,District_Name,Season,Crop,Area,Production
16581,16,164,4,10,69269.0,47782.0
16582,16,164,1,6,18199.0,21410.0
16583,16,164,1,10,78412.0,54328.0
16584,16,164,1,6,18121.0,11652.0
16585,16,164,1,10,78694.0,79465.0
16586,16,164,1,6,18225.0,43159.0
16587,16,164,1,10,81710.0,126115.0
16588,16,164,1,6,18314.0,33441.0
16589,16,164,1,10,81182.0,124803.0
16590,16,216,1,6,23400.0,20500.0
16591,16,216,1,6,23600.0,28200.0
16592,16,216,1,10,1600.0,700.0
16593,16,216,1,6,24002.0,36017.0
16594,16,216,1,10,1660.0,1683.0
16595,16,216,1,6,26259.0,50882.0
16596,16,216,1,10,1721.0,1335.0
16597,16,216,1,6,23912.0,47666.0
16598,16,216,1,10,1711.0,1432.0
16599,16,216,1,6,23946.0,15089.0
16600,16,216,1,10,1617.0,519.0
16601,16,216,4,9,8.0,309.0
16602,16,216,1,6,21717.0,41426.0
16603,16,216,1,10,1030.0,1018.0
16604,16,216,4,9,1.0,69.0
16605,16,216,1,6,21291.0,27124.0
16606,16,216,1,10,836.0,729.0
16607,16,216,1,6,21056.0,31136.0
16608,16,216,1,10,791.0,663.0
16609,16,216,1,6,18913.0,19075.0
16610,16,216,1,10,790.0,673.0
16611,16,216,1,6,20799.0,22265.0
16612,16,216,1,10,780.0,620.0
16613,16,216,1,6,20183.0,23395.0
16614,16,216,1,10,820.0,517.0
16615,16,216,4,6,18391.0,22719.0
16616,16,216,4,10,777.0,652.0
16617,16,216,1,6,17243.0,27898.0
16618,16,216,1,10,706.0,816.0
16619,16,216,1,6,17952.0,23213.0
16620,16,216,1,10,602.0,828.0
16621,16,216,1,6,16815.0,29837.0
16622,16,216,1,10,542.0,639.0
16623,16,216,1,6,15467.0,13057.0
16624,16,216,1,10,512.0,826.0
16625,16,220,1,6,100.0,100.0
16626,16,220,1,10,30400.0,35500.0
16627,16,220,1,6,48.0,142.0
16628,16,220,1,10,37462.0,83553.0
16629,16,220,1,6,99.0,228.0
16630,16,220,1,10,38925.0,81700.0
16631,16,220,1,6,105.0,432.0
16632,16,220,1,10,43431.0,98738.0
16633,16,220,1,6,98.0,139.0
16634,16,220,1,10,15805.0,14219.0
16635,16,220,1,6,168.0,609.0
16636,16,220,1,10,14905.0,36700.0
16637,16,220,1,6,233.0,540.0
16638,16,220,1,10,14640.0,30884.0
16639,16,220,1,6,157.0,347.0
16640,16,220,1,10,17543.0,40559.0
16641,16,220,1,4,2.0,6.0
16642,16,220,1,6,204.0,346.0
16643,16,220,1,10,15926.0,37380.0
16644,16,220,1,6,163.0,148.0
16645,16,220,1,10,11726.0,16744.0
16646,16,220,1,6,182.0,287.0
16647,16,220,1,10,30991.0,81797.0
16648,16,220,4,6,158.0,210.0
16649,16,220,4,10,21025.0,54135.0
16650,16,220,1,6,158.0,286.0
16651,16,220,1,10,24474.0,63953.0
16652,16,220,1,6,156.0,212.0
16653,16,220,1,10,30616.0,96275.0
16654,16,220,1,6,64.0,127.0
16655,16,220,1,10,49164.0,89431.0
16656,16,220,1,6,41.0,93.0
16657,16,220,1,10,57509.0,135088.0
16658,16,225,1,6,1200.0,1700.0
16659,16,225,1,10,2100.0,1900.0
16660,16,225,1,6,1129.0,1807.0
16661,16,225,1,10,1897.0,2605.0
16662,16,225,1,6,1275.0,2522.0
16663,16,225,1,10,1812.0,1672.0
16664,16,225,1,6,1459.0,2946.0
16665,16,225,1,10,1647.0,2270.0
16666,16,225,1,6,1533.0,3210.0
16667,16,225,1,10,1045.0,983.0
16668,16,225,4,0,6.0,256.0
16669,16,225,4,9,4.0,321.0
16670,16,225,1,6,1765.0,3370.0
16671,16,225,1,10,1938.0,2142.0
16672,16,225,1,6,1462.0,1778.0
16673,16,225,1,10,1849.0,1689.0
16674,16,225,1,6,1397.0,1883.0
16675,16,225,1,10,1198.0,1819.0
16676,16,225,1,6,1666.0,1482.0
16677,16,225,1,10,701.0,1100.0
16678,16,225,4,0,5.0,103.0
16679,16,225,1,6,1364.0,1484.0
16680,16,225,1,10,556.0,1383.0
16681,16,225,4,0,1.0,49.0
16682,16,225,1,6,1363.0,2051.0
16683,16,225,1,10,814.0,1537.0
16684,16,225,4,6,820.0,1110.0
16685,16,225,4,10,494.0,1023.0
16686,16,225,1,6,404.0,563.0
16687,16,225,1,10,422.0,1195.0
16688,16,225,4,0,2.0,93.0
16689,16,225,1,6,284.0,333.0
16690,16,225,1,10,266.0,932.0
16691,16,225,1,6,790.0,1735.0
16692,16,225,1,10,725.0,2052.0
16693,16,225,4,0,20.0,543.0
16694,16,225,1,6,483.0,610.0
16695,16,225,1,10,859.0,1257.0
16696,16,225,4,0,14.0,86.0
16697,16,235,1,6,2300.0,3000.0
16698,16,235,1,6,1000.0,1300.0
16699,16,235,1,10,7800.0,6300.0
16700,16,235,1,6,981.0,1674.0
16701,16,235,1,10,8677.0,13185.0
16702,16,235,1,6,1339.0,2694.0
16703,16,235,1,10,9681.0,11178.0
16704,16,235,1,6,1334.0,2883.0
16705,16,235,1,10,9667.0,11464.0
16706,16,235,4,0,29.0,799.0
16707,16,235,1,6,1959.0,4622.0
16708,16,235,1,10,9969.0,12880.0
16709,16,235,4,0,25.0,646.0
16710,16,235,4,9,54.0,2159.0
16711,16,235,1,6,1945.0,3906.0
16712,16,235,1,10,10526.0,13980.0
16713,16,235,4,0,16.0,430.0
16714,16,235,4,9,19.0,882.0
16715,16,235,1,6,1941.0,2362.0
16716,16,235,1,10,11625.0,11298.0
16717,16,235,1,6,1928.0,2973.0
16718,16,235,1,10,14052.0,18009.0
16719,16,235,1,4,2.0,6.0
16720,16,235,1,6,1621.0,1649.0
16721,16,235,1,10,15232.0,20226.0
16722,16,235,4,0,10.0,248.0
16723,16,235,1,6,1441.0,1886.0
16724,16,235,1,10,16540.0,26753.0
16725,16,235,4,0,5.0,297.0
16726,16,235,1,6,1338.0,1793.0
16727,16,235,1,10,17083.0,25152.0
16728,16,235,4,0,3.0,143.0
16729,16,235,4,0,2.0,118.0
16730,16,235,4,6,1251.0,1465.0
16731,16,235,4,10,19907.0,33040.0
16732,16,235,1,6,999.0,1746.0
16733,16,235,1,10,23719.0,54441.0
16734,16,235,4,0,2.0,84.0
16735,16,235,1,6,1104.0,1341.0
16736,16,235,1,10,25270.0,50110.0
16737,16,235,1,6,987.0,3948.0
16738,16,235,1,10,29322.0,194687.0
16739,16,235,1,6,1425.0,2207.0
16740,16,235,1,10,40939.0,64662.0
16741,16,242,1,6,10900.0,11600.0
16742,16,242,1,6,9200.0,10800.0
16743,16,242,1,6,10318.0,14876.0
16744,16,242,1,10,43.0,23.0
16745,16,242,1,6,11068.0,18325.0
16746,16,242,1,10,31.0,16.0
16747,16,242,1,6,7682.0,11139.0
16748,16,242,1,10,29.0,16.0
16749,16,242,1,6,9768.0,14361.0
16750,16,242,1,10,25.0,12.0
16751,16,242,1,6,9825.0,14994.0
16752,16,242,1,10,29.0,19.0
16753,16,242,4,9,26.0,2418.0
16754,16,242,1,6,9458.0,10884.0
16755,16,242,1,10,28.0,14.0
16756,16,242,1,6,5838.0,6479.0
16757,16,242,1,10,20.0,10.0
16758,16,242,1,6,8509.0,7480.0
16759,16,242,1,10,22.0,12.0
16760,16,242,1,6,8899.0,10394.0
16761,16,242,1,10,20.0,11.0
16762,16,242,1,6,8138.0,10504.0
16763,16,242,1,10,11.0,7.0
16764,16,242,4,6,5023.0,5843.0
16765,16,242,4,10,3.0,2.0
16766,16,242,1,6,9245.0,11676.0
16767,16,242,1,10,5.0,5.0
16768,16,242,1,6,4320.0,5036.0
16769,16,242,1,10,3.0,3.0
16770,16,242,1,6,5317.0,8766.0
16771,16,242,1,10,4.0,4.0
16772,16,242,1,6,4240.0,5065.0
16773,16,242,1,10,5.0,2.0
16774,16,243,1,6,8500.0,8800.0
16775,16,243,1,6,4700.0,5200.0
16776,16,243,1,10,56100.0,28800.0
16777,16,243,1,6,4420.0,6998.0
16778,16,243,1,10,54257.0,63439.0
16779,16,243,1,6,4303.0,9027.0
16780,16,243,1,10,56193.0,30982.0
16781,16,243,1,6,4378.0,10130.0
16782,16,243,1,10,61330.0,54828.0
16783,16,243,1,6,4362.0,11129.0
16784,16,243,1,10,61466.0,48730.0
16785,16,243,1,6,4418.0,10983.0
16786,16,243,1,10,67396.0,78545.0
16787,16,243,4,9,1.0,99.0
16788,16,243,1,6,4550.0,9392.0
16789,16,243,1,10,70140.0,78462.0
16790,16,243,1,6,4656.0,7758.0
16791,16,243,1,10,58519.0,52292.0
16792,16,243,1,4,38.0,106.0
16793,16,243,1,6,4290.0,3695.0
16794,16,243,1,10,64184.0,53470.0
16795,16,243,1,6,4529.0,5240.0
16796,16,243,1,10,65761.0,43209.0
16797,16,243,1,6,4573.0,5966.0
16798,16,243,1,10,67404.0,55256.0
16799,16,243,4,6,4285.0,4573.0
16800,16,243,4,10,65580.0,46546.0
16801,16,243,1,6,4338.0,5717.0
16802,16,243,1,10,67596.0,83587.0
16803,16,243,1,6,4484.0,5117.0
16804,16,243,1,10,72237.0,93156.0
16805,16,243,1,6,4507.0,8781.0
16806,16,243,1,10,81619.0,169606.0
16807,16,243,1,6,4323.0,5995.0
16808,16,243,1,10,81546.0,76621.0
16809,16,262,1,6,104300.0,139600.0
16810,16,262,1,6,104500.0,149300.0
16811,16,262,1,10,27200.0,11300.0
16812,16,262,1,6,102730.0,130352.0
16813,16,262,1,10,25177.0,17517.0
16814,16,262,1,6,102363.0,80316.0
16815,16,262,1,10,23661.0,3238.0
16816,16,262,1,6,106637.0,215690.0
16817,16,262,1,10,22539.0,4557.0
16818,16,262,4,0,1.0,40.0
16819,16,262,1,6,110585.0,190323.0
16820,16,262,1,10,21777.0,9536.0
16821,16,262,4,9,9.0,412.0
16822,16,262,1,6,113552.0,207588.0
16823,16,262,1,10,22368.0,14612.0
16824,16,262,4,9,9.0,295.0
16825,16,262,1,6,112802.0,108843.0
16826,16,262,1,10,22712.0,12841.0
16827,16,262,1,6,112041.0,140296.0
16828,16,262,1,10,22504.0,10387.0
16829,16,262,1,4,135.0,267.0
16830,16,262,1,6,113563.0,67043.0
16831,16,262,1,10,22890.0,10592.0
16832,16,262,1,6,111509.0,124958.0
16833,16,262,1,10,22820.0,12493.0
16834,16,262,1,6,70205.0,84572.0
16835,16,262,1,10,14190.0,7742.0
16836,16,262,4,6,68358.0,69651.0
16837,16,262,4,10,13216.0,4965.0
16838,16,262,1,6,67317.0,76417.0
16839,16,262,1,10,12791.0,8373.0
16840,16,262,1,6,68191.0,54624.0
16841,16,262,1,10,12137.0,8569.0
16842,16,262,1,6,67458.0,132224.0
16843,16,262,1,10,11896.0,5784.0
16844,16,262,1,6,66713.0,149284.0
16845,16,262,1,10,11867.0,19964.0
16846,16,302,1,6,4200.0,4600.0
16847,16,302,1,10,109300.0,55600.0
16848,16,302,1,6,4126.0,5505.0
16849,16,302,1,10,110408.0,109984.0
16850,16,302,1,6,4104.0,4706.0
16851,16,302,1,10,108100.0,41027.0
16852,16,302,1,6,4096.0,6646.0
16853,16,302,1,10,111410.0,90071.0
16854,16,302,1,6,3995.0,4903.0
16855,16,302,1,10,108635.0,47802.0
16856,16,302,1,6,3976.0,6441.0
16857,16,302,1,10,110762.0,95821.0
16858,16,302,4,9,4.0,399.0
16859,16,302,1,6,3932.0,4554.0
16860,16,302,1,10,110380.0,84359.0
16861,16,302,1,6,3644.0,4208.0
16862,16,302,1,10,110440.0,93612.0
16863,16,302,1,6,3889.0,2141.0
16864,16,302,1,10,109223.0,50235.0
16865,16,302,1,6,3339.0,2206.0
16866,16,302,1,10,87970.0,37855.0
16867,16,302,1,6,3368.0,3573.0
16868,16,302,1,10,105865.0,101787.0
16869,16,302,4,6,3406.0,2544.0
16870,16,302,4,10,69608.0,32269.0
16871,16,302,1,6,3210.0,3123.0
16872,16,302,1,10,83507.0,71370.0
16873,16,302,1,6,3708.0,2400.0
16874,16,302,1,10,94215.0,119906.0
16875,16,302,1,6,3555.0,6353.0
16876,16,302,1,10,100509.0,123295.0
16877,16,302,1,6,3354.0,7565.0
16878,16,302,1,10,107140.0,287742.0
16879,16,302,4,0,19.0,2630.0
16880,16,308,1,6,4700.0,7600.0
16881,16,308,1,6,4800.0,7800.0
16882,16,308,1,10,24500.0,16500.0
16883,16,308,1,6,6418.0,11417.0
16884,16,308,1,10,23548.0,27228.0
16885,16,308,1,6,7079.0,11379.0
16886,16,308,1,10,23241.0,13742.0
16887,16,308,1,6,8666.0,20870.0
16888,16,308,1,10,22834.0,17533.0
16889,16,308,4,0,16087.0,515132.0
16890,16,308,1,6,9274.0,24911.0
16891,16,308,1,10,20679.0,15657.0
16892,16,308,4,0,14076.0,319166.0
16893,16,308,4,9,18.0,1007.0
16894,16,308,1,6,7276.0,16902.0
16895,16,308,1,10,15025.0,15792.0
16896,16,308,4,0,49.0,911.0
16897,16,308,4,9,10.0,144.0
16898,16,308,1,6,7749.0,13573.0
16899,16,308,1,10,12975.0,10536.0
16900,16,308,1,6,7485.0,13634.0
16901,16,308,1,10,12549.0,11092.0
16902,16,308,1,4,146.0,344.0
16903,16,308,1,6,7519.0,9793.0
16904,16,308,1,10,10514.0,10606.0
16905,16,308,4,0,31.0,680.0
16906,16,308,1,6,6643.0,12633.0
16907,16,308,1,10,10217.0,11532.0
16908,16,308,4,0,20.0,1282.0
16909,16,308,1,6,6829.0,11523.0
16910,16,308,1,10,9699.0,9985.0
16911,16,308,4,0,7.0,248.0
16912,16,308,4,0,20.0,1276.0
16913,16,308,4,6,6597.0,8213.0
16914,16,308,4,10,8559.0,6893.0
16915,16,308,1,6,7050.0,13960.0
16916,16,308,1,10,6929.0,9188.0
16917,16,308,4,0,17.0,752.0
16918,16,308,1,6,6865.0,8309.0
16919,16,308,1,10,7713.0,9257.0
16920,16,308,4,0,25.0,74.0
16921,16,308,1,6,7439.0,23967.0
16922,16,308,1,10,4195.0,6215.0
16923,16,308,4,0,34.0,1150.0
16924,16,308,1,6,14424.0,26376.0
16925,16,308,1,10,3964.0,3009.0
16926,16,308,4,0,36.0,1459.0
16927,16,309,1,6,49100.0,72300.0
16928,16,309,1,6,17500.0,23100.0
16929,16,309,1,10,7100.0,3000.0
16930,16,309,1,6,19537.0,18609.0
16931,16,309,1,10,6681.0,3323.0
16932,16,309,1,6,20819.0,24526.0
16933,16,309,1,10,6151.0,1412.0
16934,16,309,1,6,20888.0,43045.0
16935,16,309,1,10,5920.0,2308.0
16936,16,309,4,0,781.0,21478.0
16937,16,309,1,6,19828.0,53164.0
16938,16,309,1,10,5569.0,2888.0
16939,16,309,4,0,705.0,14820.0
16940,16,309,1,6,20537.0,50389.0
16941,16,309,1,10,5307.0,3422.0
16942,16,309,4,0,733.0,18103.0
16943,16,309,4,9,9.0,360.0
16944,16,309,1,6,20410.0,22758.0
16945,16,309,1,10,4912.0,2056.0
16946,16,309,1,6,21044.0,22367.0
16947,16,309,1,10,4348.0,1921.0
16948,16,309,1,4,458.0,928.0
16949,16,309,1,6,20497.0,19935.0
16950,16,309,1,10,3800.0,2273.0
16951,16,309,4,0,370.0,7861.0
16952,16,309,1,6,19758.0,26310.0
16953,16,309,1,10,3541.0,2391.0
16954,16,309,4,0,175.0,8728.0
16955,16,309,1,6,20262.0,21347.0
16956,16,309,1,10,3226.0,2116.0
16957,16,309,4,0,153.0,5843.0
16958,16,309,4,0,139.0,6364.0
16959,16,309,4,6,20736.0,19781.0
16960,16,309,4,10,3211.0,1731.0
16961,16,309,1,6,24620.0,31233.0
16962,16,309,1,10,2762.0,2211.0
16963,16,309,4,0,150.0,5579.0
16964,16,309,1,6,23090.0,27096.0
16965,16,309,1,10,2024.0,1711.0
16966,16,309,4,0,214.0,5711.0
16967,16,309,1,6,29236.0,85260.0
16968,16,309,1,10,1934.0,1256.0
16969,16,309,4,0,276.0,6820.0
16970,16,309,1,6,32126.0,60521.0
16971,16,309,1,10,1735.0,803.0
16972,16,309,4,0,337.0,6570.0
16973,16,374,1,6,35300.0,52400.0
16974,16,374,1,6,15000.0,22900.0
16975,16,374,1,10,90100.0,42100.0
16976,16,374,1,6,17965.0,24930.0
16977,16,374,1,10,107884.0,85898.0
16978,16,374,1,6,17818.0,29955.0
16979,16,374,1,10,102010.0,35294.0
16980,16,374,1,6,17938.0,35766.0
16981,16,374,1,10,109899.0,82824.0
16982,16,374,1,6,18141.0,29341.0
16983,16,374,1,10,109462.0,61210.0
16984,16,374,1,6,18262.0,33212.0
16985,16,374,1,10,112551.0,88553.0
16986,16,374,1,6,18254.0,25031.0
16987,16,374,1,10,114146.0,74956.0
16988,16,374,1,6,17971.0,24234.0
16989,16,374,1,10,114873.0,75748.0
16990,16,374,1,4,275.0,439.0
16991,16,374,1,6,18057.0,16072.0
16992,16,374,1,10,114068.0,74021.0
16993,16,374,1,6,18070.0,20353.0
16994,16,374,1,10,114204.0,77227.0
16995,16,374,1,6,18079.0,20847.0
16996,16,374,1,10,114760.0,75229.0
16997,16,374,4,6,18051.0,18124.0
16998,16,374,4,10,110841.0,58421.0
16999,16,374,1,6,17609.0,22822.0
17000,16,374,1,10,112720.0,103242.0
17001,16,374,1,6,18050.0,15432.0
17002,16,374,1,10,125842.0,131748.0
17003,16,374,1,6,17802.0,21371.0
17004,16,374,1,10,128731.0,86568.0
17005,16,374,1,6,18526.0,32501.0
17006,16,374,1,10,131499.0,117351.0
17007,16,375,1,6,92100.0,133700.0
17008,16,375,1,6,60100.0,103400.0
17009,16,375,1,6,59607.0,127230.0
17010,16,375,1,10,19.0,15.0
17011,16,375,1,6,59910.0,82323.0
17012,16,375,1,10,21.0,7.0
17013,16,375,1,6,45845.0,115742.0
17014,16,375,1,10,17.0,9.0
17015,16,375,1,6,44613.0,83811.0
17016,16,375,1,10,14.0,5.0
17017,16,375,4,9,11.0,345.0
17018,16,375,1,6,47082.0,110502.0
17019,16,375,1,10,14.0,8.0
17020,16,375,4,9,6.0,275.0
17021,16,375,1,6,42711.0,61632.0
17022,16,375,1,10,7.0,4.0
17023,16,375,1,6,40570.0,48430.0
17024,16,375,1,10,6.0,2.0
17025,16,375,1,4,2.0,5.0
17026,16,375,1,6,39048.0,36786.0
17027,16,375,1,10,2.0,1.0
17028,16,375,1,6,38153.0,50448.0
17029,16,375,1,6,37287.0,52130.0
17030,16,375,4,6,36703.0,43402.0
17031,16,375,1,6,37232.0,50743.0
17032,16,375,1,6,33185.0,39213.0
17033,16,375,1,6,29361.0,75277.0
17034,16,375,1,6,27652.0,56779.0
17035,16,392,1,6,400.0,300.0
17036,16,392,1,10,1400.0,900.0
17037,16,392,1,6,23.0,26.0
17038,16,392,1,10,2176.0,4964.0
17039,16,392,1,6,44.0,55.0
17040,16,392,1,10,2042.0,4183.0
17041,16,392,1,6,53.0,83.0
17042,16,392,1,10,1870.0,3639.0
17043,16,392,1,6,48.0,50.0
17044,16,392,1,10,231.0,367.0
17045,16,392,1,6,40.0,51.0
17046,16,392,1,10,207.0,382.0
17047,16,392,1,6,37.0,35.0
17048,16,392,1,10,163.0,326.0
17049,16,392,1,6,19.0,24.0
17050,16,392,1,10,537.0,1125.0
17051,16,392,1,6,26.0,20.0
17052,16,392,1,10,452.0,889.0
17053,16,392,1,6,3.0,3.0
17054,16,392,1,10,115.0,283.0
17055,16,392,1,6,1.0,1.0
17056,16,392,1,10,467.0,980.0
17057,16,392,4,6,2.0,2.0
17058,16,392,4,10,102.0,251.0
17059,16,392,1,6,1.0,1.0
17060,16,392,1,10,184.0,545.0
17061,16,392,1,6,25.0,21.0
17062,16,392,1,10,255.0,741.0
17063,16,392,1,6,5.0,8.0
17064,16,392,1,10,235.0,729.0
17065,16,392,1,6,110.0,127.0
17066,16,392,1,10,540.0,1052.0
17067,16,416,1,6,400.0,700.0
17068,16,416,1,6,400.0,700.0
17069,16,416,1,10,8700.0,7000.0
17070,16,416,1,6,472.0,778.0
17071,16,416,1,10,9396.0,12017.0
17072,16,416,1,6,521.0,1138.0
17073,16,416,1,10,10835.0,9094.0
17074,16,416,1,6,572.0,1707.0
17075,16,416,1,10,13188.0,15394.0
17076,16,416,1,6,552.0,1654.0
17077,16,416,1,10,12974.0,9148.0
17078,16,416,4,9,6.0,184.0
17079,16,416,1,6,552.0,1451.0
17080,16,416,1,10,13309.0,15565.0
17081,16,416,1,6,630.0,1249.0
17082,16,416,1,10,14027.0,14953.0
17083,16,416,1,6,656.0,1254.0
17084,16,416,1,10,13053.0,13931.0
17085,16,416,1,4,2.0,6.0
17086,16,416,1,6,612.0,773.0
17087,16,416,1,10,13605.0,14579.0
17088,16,416,1,6,575.0,919.0
17089,16,416,1,10,12944.0,12744.0
17090,16,416,1,6,600.0,967.0
17091,16,416,1,10,13149.0,12221.0
17092,16,416,4,6,605.0,805.0
17093,16,416,4,10,13345.0,14933.0
17094,16,416,1,6,599.0,945.0
17095,16,416,1,10,12545.0,19469.0
17096,16,416,1,6,540.0,759.0
17097,16,416,1,10,12088.0,22637.0
17098,16,416,1,6,888.0,2504.0
17099,16,416,1,10,12914.0,17213.0
17100,16,416,1,6,1017.0,1486.0
17101,16,416,1,10,18364.0,24989.0
17102,16,422,1,6,30600.0,52700.0
17103,16,422,1,6,30956.0,66980.0
17104,16,422,1,10,6.0,6.0
17105,16,422,1,6,35706.0,55520.0
17106,16,422,1,10,10.0,5.0
17107,16,422,1,6,33030.0,75690.0
17108,16,422,1,10,27.0,13.0
17109,16,422,1,6,31141.0,44201.0
17110,16,422,1,10,10.0,2.0
17111,16,422,1,6,31129.0,77558.0
17112,16,422,1,10,8.0,6.0
17113,16,422,1,6,28857.0,51068.0
17114,16,422,1,10,11.0,5.0
17115,16,422,1,6,23335.0,49505.0
17116,16,422,1,10,24.0,12.0
17117,16,422,1,4,7.0,17.0
17118,16,422,1,6,24200.0,27311.0
17119,16,422,1,10,29.0,14.0
17120,16,422,1,6,27386.0,39835.0
17121,16,422,1,10,41.0,20.0
17122,16,422,1,6,27263.0,48721.0
17123,16,422,1,10,70.0,36.0
17124,16,422,4,6,30055.0,39751.0
17125,16,422,4,10,60.0,29.0
17126,16,422,1,6,29692.0,56782.0
17127,16,422,1,10,47.0,35.0
17128,16,422,1,6,28106.0,41271.0
17129,16,422,1,10,46.0,35.0
17130,16,422,1,6,26438.0,103893.0
17131,16,422,1,10,43.0,23.0
17132,16,422,1,6,23726.0,59675.0
17133,16,422,1,10,38.0,14.0
17134,16,441,1,6,2500.0,2100.0
17135,16,441,1,6,2400.0,1800.0
17136,16,441,1,10,60800.0,22900.0
17137,16,441,1,6,2504.0,2608.0
17138,16,441,1,10,64202.0,47346.0
17139,16,441,1,6,2667.0,2562.0
17140,16,441,1,10,62533.0,23130.0
17141,16,441,1,6,2499.0,3206.0
17142,16,441,1,10,63192.0,34633.0
17143,16,441,4,0,11.0,355.0
17144,16,441,1,6,2435.0,2238.0
17145,16,441,1,10,60922.0,19750.0
17146,16,441,1,6,2464.0,2535.0
17147,16,441,1,10,59497.0,27285.0
17148,16,441,4,0,2.0,51.0
17149,16,441,1,6,2525.0,1693.0
17150,16,441,1,10,62849.0,24883.0
17151,16,441,1,6,2335.0,1963.0
17152,16,441,1,10,60745.0,37701.0
17153,16,441,1,4,70.0,83.0
17154,16,441,1,6,2179.0,894.0
17155,16,441,1,10,56217.0,25502.0
17156,16,441,1,6,2004.0,1154.0
17157,16,441,1,10,49756.0,23242.0
17158,16,441,1,6,2303.0,2053.0
17159,16,441,1,10,57085.0,44532.0
17160,16,441,4,0,1.0,24.0
17161,16,441,4,6,2376.0,1275.0
17162,16,441,4,10,58338.0,28564.0
17163,16,441,1,6,2611.0,2382.0
17164,16,441,1,10,53696.0,51600.0
17165,16,441,1,6,3452.0,2037.0
17166,16,441,1,10,61036.0,62288.0
17167,16,441,1,6,2560.0,3864.0
17168,16,441,1,10,63640.0,64908.0
17169,16,441,1,6,3477.0,4726.0
17170,16,441,1,10,80645.0,91512.0
17171,16,473,1,6,2000.0,3200.0
17172,16,473,1,6,2100.0,3700.0
17173,16,473,1,10,3800.0,2300.0
17174,16,473,1,6,2275.0,5423.0
17175,16,473,1,10,4147.0,4333.0
17176,16,473,1,6,2526.0,5117.0
17177,16,473,1,10,5173.0,2852.0
17178,16,473,1,6,2681.0,5835.0
17179,16,473,1,10,5430.0,3148.0
17180,16,473,1,6,3141.0,7348.0
17181,16,473,1,10,5319.0,2868.0
17182,16,473,4,9,3.0,186.0
17183,16,473,1,6,3191.0,7044.0
17184,16,473,1,10,5305.0,3339.0
17185,16,473,1,6,3361.0,5594.0
17186,16,473,1,10,5906.0,3622.0
17187,16,473,1,6,3400.0,5394.0
17188,16,473,1,10,8299.0,5108.0
17189,16,473,1,4,21.0,39.0
17190,16,473,1,6,3382.0,3896.0
17191,16,473,1,10,12369.0,8280.0
17192,16,473,1,6,3108.0,4119.0
17193,16,473,1,10,18028.0,19022.0
17194,16,473,1,6,3266.0,4431.0
17195,16,473,1,10,22146.0,21131.0
17196,16,473,4,6,3803.0,4582.0
17197,16,473,4,10,21859.0,21227.0
17198,16,473,1,6,3353.0,5145.0
17199,16,473,1,10,26154.0,33151.0
17200,16,473,1,6,3686.0,4046.0
17201,16,473,1,10,28702.0,43961.0
17202,16,473,1,6,3553.0,5464.0
17203,16,473,1,10,35335.0,45383.0
17204,16,473,1,6,3237.0,2568.0
17205,16,473,1,10,62686.0,54136.0
17206,16,475,1,6,7700.0,9300.0
17207,16,475,1,6,900.0,1300.0
17208,16,475,1,10,242900.0,167900.0
17209,16,475,1,6,895.0,1502.0
17210,16,475,1,10,243119.0,296182.0
17211,16,475,1,6,47643.0,27414.0
17212,16,475,1,10,1273.0,272.0
17213,16,475,1,6,43765.0,51745.0
17214,16,475,1,10,1167.0,453.0
17215,16,475,1,6,44287.0,35816.0
17216,16,475,1,10,1102.0,277.0
17217,16,475,4,9,15.0,323.0
17218,16,475,1,6,47843.0,82464.0
17219,16,475,1,10,1054.0,814.0
17220,16,475,4,9,17.0,488.0
17221,16,475,1,6,49956.0,60221.0
17222,16,475,1,10,955.0,612.0
17223,16,475,1,6,50704.0,50441.0
17224,16,475,1,10,865.0,432.0
17225,16,475,1,4,51.0,117.0
17226,16,475,1,6,47805.0,23691.0
17227,16,475,1,10,967.0,561.0
17228,16,475,1,6,48640.0,55667.0
17229,16,475,1,10,929.0,643.0
17230,16,475,1,6,50423.0,59890.0
17231,16,475,1,10,710.0,441.0
17232,16,475,4,6,51065.0,45131.0
17233,16,475,4,10,605.0,316.0
17234,16,475,1,6,53662.0,64358.0
17235,16,475,1,10,538.0,448.0
17236,16,475,1,6,51405.0,45674.0
17237,16,475,1,10,468.0,426.0
17238,16,475,1,6,49670.0,125032.0
17239,16,475,1,10,415.0,336.0
17240,16,475,1,6,41304.0,19865.0
17241,16,475,1,10,364.0,236.0
17242,16,485,1,6,48600.0,72600.0
17243,16,485,1,6,46800.0,76600.0
17244,16,485,1,10,3600.0,1700.0
17245,16,485,1,6,49226.0,97041.0
17246,16,485,1,10,3393.0,2755.0
17247,16,485,1,6,59795.0,85647.0
17248,16,485,1,10,2811.0,1086.0
17249,16,485,1,6,64981.0,159531.0
17250,16,485,1,10,2377.0,1162.0
17251,16,485,4,0,6.0,255.0
17252,16,485,1,6,69569.0,90562.0
17253,16,485,1,10,2816.0,1518.0
17254,16,485,4,0,7.0,271.0
17255,16,485,4,9,19.0,777.0
17256,16,485,1,6,68781.0,167445.0
17257,16,485,1,10,2690.0,1918.0
17258,16,485,4,9,17.0,1252.0
17259,16,485,1,6,64535.0,118462.0
17260,16,485,1,10,2232.0,1175.0
17261,16,485,1,6,62655.0,152781.0
17262,16,485,1,10,2507.0,1807.0
17263,16,485,1,4,7.0,17.0
17264,16,485,1,6,60065.0,93179.0
